age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
49,Self-emp-inc,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,2339,50,United-States,<=50K,>50K
25,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,<=50K
40,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,>50K,<=50K
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,<=50K,>50K
26,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,<=50K
36,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
48,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
28,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
58,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,>50K,<=50K
54,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K,>50K
36,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
54,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,<=50K
51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
58,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K,>50K
37,Private,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,>50K
43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
49,Local-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
34,Self-emp-inc,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K,>50K
56,Private,5,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
66,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,>50K,<=50K
62,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1258,38,United-States,<=50K,>50K
37,Self-emp-not-inc,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K,<=50K
40,Private,10,Divorced,Other-service,Not-in-family,Black,Male,4787,0,50,United-States,>50K,<=50K
56,State-gov,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
46,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K,<=50K
45,Federal-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,>50K,<=50K
49,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
21,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K,>50K
35,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
44,Federal-gov,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,<=50K
66,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
39,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,>50K,<=50K
59,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,>50K,<=50K
45,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,2002,55,United-States,<=50K,>50K
48,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
46,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,28,United-States,>50K,<=50K
22,Private,10,Never-married,Tech-support,Other-relative,White,Female,0,0,40,United-States,<=50K,>50K
45,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
51,Federal-gov,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
39,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
50,Self-emp-not-inc,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K,<=50K
26,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany,>50K,<=50K
70,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,>50K,<=50K
66,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,>50K
30,Federal-gov,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,60,United-States,>50K,<=50K
22,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,43,United-States,<=50K,>50K
40,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,>50K
21,State-gov,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,<=50K,>50K
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
59,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
53,Federal-gov,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States,>50K,<=50K
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,England,<=50K,>50K
42,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23,Private,9,Never-married,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50K,>50K
35,Private,16,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,,<=50K,>50K
41,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K,<=50K
57,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
45,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K,<=50K
60,Self-emp-not-inc,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,15,Germany,>50K,<=50K
28,Private,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,37,United-States,<=50K,>50K
29,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,<=50K
29,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,<=50K
20,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,>50K
40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,46,United-States,>50K,<=50K
42,Self-emp-not-inc,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,United-States,>50K,<=50K
44,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
33,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
48,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,<=50K
41,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
54,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,>50K
44,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K,<=50K
48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
49,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K,<=50K
47,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
46,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
51,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2603,40,United-States,<=50K,>50K
56,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
28,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Germany,>50K,<=50K
46,Federal-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K,<=50K
27,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
56,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States,<=50K,>50K
30,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
32,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,<=50K
56,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,45,United-States,>50K,<=50K
54,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,<=50K
44,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K,>50K
36,Private,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,,<=50K,>50K
28,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
56,,10,Divorced,,Unmarried,White,Female,0,0,50,United-States,>50K,<=50K
32,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
47,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
45,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Puerto-Rico,>50K,<=50K
30,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
48,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,England,<=50K,>50K
27,Self-emp-not-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
31,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
55,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K,<=50K
52,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
73,Private,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50K,<=50K
48,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K,<=50K
66,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,>50K
43,Federal-gov,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K,>50K
28,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,16,United-States,>50K,<=50K
29,Local-gov,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K,>50K
42,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
33,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
47,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31,Private,13,Never-married,Tech-support,Not-in-family,White,Male,3325,0,60,United-States,<=50K,>50K
37,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K,<=50K
39,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,52,United-States,>50K,<=50K
61,,16,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,>50K,<=50K
45,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,>50K,<=50K
21,Private,10,Never-married,Tech-support,Own-child,White,Female,0,1719,9,United-States,<=50K,>50K
40,Private,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
27,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
46,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
52,Self-emp-inc,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K,<=50K
35,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
27,Local-gov,11,Never-married,Tech-support,Own-child,White,Female,0,0,38,United-States,<=50K,>50K
61,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
51,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
29,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K,>50K
35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
35,Private,11,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
50,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,<=50K,>50K
62,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,United-States,>50K,<=50K
46,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,<=50K,>50K
31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
43,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,>50K,<=50K
40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,>50K,<=50K
63,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
34,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,53,United-States,>50K,<=50K
36,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,>50K,<=50K
24,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K,<=50K
33,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K,<=50K
68,Local-gov,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,>50K,<=50K
58,Self-emp-inc,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K,<=50K
52,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1755,40,United-States,>50K,<=50K
56,State-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,>50K,<=50K
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,<=50K
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
37,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K,<=50K
54,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
39,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
27,Private,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,>50K,<=50K
52,Private,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,>50K,<=50K
28,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,55,United-States,<=50K,>50K
24,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,<=50K
28,Private,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
45,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
61,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,>50K,<=50K
33,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
38,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K,>50K
37,Private,11,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
59,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
28,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K,>50K
22,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
31,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,<=50K
34,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K,>50K
35,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,>50K,<=50K
50,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,<=50K
32,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K,>50K
26,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K,<=50K
46,State-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
26,Private,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
53,Private,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,21,Japan,>50K,<=50K
45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
51,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
42,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
48,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K,<=50K
34,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,>50K,<=50K
40,Self-emp-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,>50K
63,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,4386,0,40,United-States,>50K,<=50K
28,State-gov,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,>50K
29,Private,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,58,United-States,<=50K,>50K
63,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,<=50K
46,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
44,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,50,United-States,<=50K,>50K
51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,2547,40,United-States,>50K,<=50K
31,Private,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K,<=50K
48,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Germany,>50K,<=50K
