id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
6065,44,Local-gov,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,38,Jamaica,>50K,<=50K
17737,27,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,>50K,<=50K
30504,66,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
19869,27,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
23792,32,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,<=50K
17752,43,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,55,United-States,>50K,<=50K
7544,43,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
4739,57,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25303,56,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
15403,28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K,>50K
10539,35,State-gov,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
21686,24,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,>50K
28681,34,Self-emp-inc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,>50K,<=50K
3285,40,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,4386,0,40,United-States,<=50K,>50K
15759,33,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
25120,46,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,28,United-States,>50K,<=50K
3633,47,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,40,United-States,<=50K,>50K
21906,47,Self-emp-not-inc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
3293,42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,48,United-States,>50K,<=50K
3732,48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,46,United-States,>50K,<=50K
8506,49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7740,27,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
123,36,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,<=50K,>50K
24926,48,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K,<=50K
11621,35,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,<=50K
25444,26,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25603,48,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
13403,67,Local-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K,>50K
8488,29,Private,10,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,>50K
19350,38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7193,46,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
21462,32,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,<=50K
26843,35,Private,11,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K,>50K
12032,44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31914,49,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
19746,35,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,<=50K,>50K
26138,55,Private,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,48,United-States,>50K,<=50K
3729,50,Self-emp-not-inc,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K,<=50K
9472,40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16370,41,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States,>50K,<=50K
11813,26,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17575,44,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
28666,34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
9735,57,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
20835,62,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
196,23,Self-emp-not-inc,13,Never-married,Adm-clerical,Own-child,White,Male,0,2231,40,United-States,>50K,<=50K
21650,41,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
11899,46,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K,<=50K
22854,42,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
14537,43,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,<=50K
19612,33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,>50K
19657,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
29599,24,State-gov,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
29785,58,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,<=50K
19231,56,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,<=50K
7200,50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6093,47,Self-emp-not-inc,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Italy,>50K,<=50K
24614,39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,<=50K
32135,32,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,<=50K
18536,57,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31980,59,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,<=50K,>50K
24768,30,Federal-gov,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,,<=50K,>50K
5861,42,Local-gov,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
20360,26,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
29608,47,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K,>50K
24304,63,Self-emp-not-inc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K,<=50K
24214,25,Private,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
12197,34,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,<=50K
6284,54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,England,>50K,<=50K
26618,32,Private,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
6798,36,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16012,39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K,<=50K
12848,35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,<=50K,>50K
12776,63,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
29242,74,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K,<=50K
5841,63,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
8788,59,Private,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,<=50K
30265,33,Private,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,Philippines,<=50K,>50K
11053,42,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17684,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26019,43,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
31193,43,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
11486,46,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
31879,54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
16877,46,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,>50K
25923,40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
12282,34,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
13948,44,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
14760,46,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,>50K,<=50K
10946,58,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,>50K
26276,40,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,>50K
16796,31,Private,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K,<=50K
1347,42,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,38,United-States,>50K,<=50K
26136,40,Self-emp-not-inc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,<=50K,>50K
16270,65,,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
16128,52,Private,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
30070,26,Self-emp-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,United-States,>50K,<=50K
3751,44,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K,<=50K
30649,55,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States,>50K,<=50K
31256,39,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
21753,37,Self-emp-not-inc,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,15,United-States,<=50K,>50K
20144,80,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K,>50K
29813,56,Private,5,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
22781,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,<=50K
7569,50,State-gov,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
5137,24,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,37,United-States,<=50K,>50K
31704,28,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
25443,32,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,<=50K
26152,50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
8617,61,Private,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
28220,56,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
30414,60,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
23214,55,State-gov,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6673,57,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
32199,42,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K,>50K
24,61,,9,Married-civ-spouse,,Husband,White,Male,0,2603,32,United-States,<=50K,>50K
4290,53,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
14889,45,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K,<=50K
19659,30,,13,Married-civ-spouse,,Wife,Other,Female,0,0,40,Taiwan,>50K,<=50K
28280,32,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K,<=50K
22669,45,Private,16,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
27076,79,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,<=50K
126,35,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2377,40,United-States,<=50K,>50K
10409,34,Local-gov,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
31903,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
4443,58,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,<=50K
18455,40,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,>50K
27200,23,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K,>50K
27179,34,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6053,21,State-gov,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,<=50K,>50K
26144,27,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,>50K
5786,49,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
8080,45,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
21838,48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K,<=50K
13908,47,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
14170,46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
6207,31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,>50K,<=50K
32480,36,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K,<=50K
32216,36,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,<=50K,>50K
27311,31,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
18291,46,,9,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,>50K,<=50K
11883,37,Federal-gov,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,>50K
16264,22,State-gov,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,<=50K,>50K
32064,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,52,United-States,>50K,<=50K
4336,40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
10495,30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30167,39,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,42,United-States,<=50K,>50K
12260,38,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
11554,40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
23819,65,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,22,United-States,>50K,<=50K
13062,51,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
5380,39,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27520,31,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,>50K,<=50K
7192,54,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
7272,47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
25588,55,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11626,37,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
17150,51,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
28257,46,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
3651,42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,United-States,<=50K,>50K
11546,31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,<=50K
5909,44,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28277,55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,<=50K,>50K
24566,44,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
5199,53,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K,>50K
16573,37,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
18410,50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11134,40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,>50K
16395,46,Local-gov,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,50,United-States,>50K,<=50K
19136,37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
23056,35,Private,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,>50K
1352,30,Private,13,Divorced,Sales,Not-in-family,White,Male,0,1564,40,United-States,>50K,<=50K
26657,30,Private,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
8733,47,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
5020,53,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
17929,29,Private,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,>50K
18086,23,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
10578,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
10314,45,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
22043,58,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
12891,48,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
7895,54,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,<=50K
3162,37,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,5013,0,40,United-States,<=50K,>50K
16939,29,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
4470,25,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
26104,37,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
15569,40,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K,<=50K
